time	x	y	z	Vx	Vy	Vz
755153986.0000000000000000	3114407.6152962045744061	5562843.3511261530220509	-2151335.6780974152497947	2118.6550125071939874	1603.4059486331480002	7225.1472787352886371
755153996.0000000000000000	3135389.7945627574808896	5578512.8517692387104034	-2078944.5292380619794130	2077.7345943710479332	1530.4591851711147683	7252.9243518593111730
755154006.0000000000000000	3155961.3912126412615180	5593451.8509603431448340	-2006280.3602291501592845	2036.5393880717647335	1457.3072633683125332	7279.7506847996191937
755154016.0000000000000000	3176119.6843962050043046	5607658.3453218881040812	-1933352.6969761122018099	1995.0748064482968402	1383.9598294708403046	7305.6225980670078570
755154026.0000000000000000	3195862.0075842351652682	5621130.4280889006331563	-1860171.1015413061250001	1953.3463006248791771	1310.4265595274048337	7330.5365398711664966
755154036.0000000000000000	3215185.7489470667205751	5633866.2894002394750714	-1786745.1708638905547559	1911.3593592613638066	1236.7171580276744862	7354.4890867445665208
755154046.0000000000000000	3234088.3517261580564082	5645864.2165761608630419	-1713084.5354735618457198	1869.1195077956217574	1162.8413565329503854	7377.4769441461858150
755154056.0000000000000000	3252567.3145980499684811	5657122.5943821594119072	-1639198.8581983547192067	1826.6323076781532109	1088.8089122994338140	7399.4969470448513675
755154066.0000000000000000	3270620.1920306337997317	5667639.9052790030837059	-1565097.8328667129389942	1783.9033555990499735	1014.6296068943721593	7420.5460604819727450
755154076.0000000000000000	3288244.5946316509507596	5677414.7296588961035013	-1490791.1830040367785841	1740.9382827074603028	940.3132448053722783	7440.6213801134517780
755154086.0000000000000000	3305438.1894893492572010	5686445.7460676999762654	-1416288.6605239156633615	1697.7427538237061526	865.8696520431710724	7459.7201327305601808
755154096.0000000000000000	3322198.7005052259191871	5694731.7314131557941437	-1341600.0444142587948591	1654.3224666442090438	791.3086747381606756	7477.8396767595741039
755154106.0000000000000000	3338523.9087187838740647	5702271.5611590351909399	-1266735.1394185360986739	1610.6831509393832675	716.6401777309658883	7494.9775027399746250
755154116.0000000000000000	3354411.6526242317631841	5709064.2095051743090153	-1191703.7747123453300446	1566.8305677446571735	641.8740431573785372	7511.1312337810140889
755154126.0000000000000000	3369859.8284790618345141	5715108.7495533255860209	-1116515.8025755221024156	1522.7705085447896636	567.0201690279550348	7526.2986259964700366
755154136.0000000000000000	3384866.3906044377945364	5720404.3534587854519486	-1041181.0970600126311183	1478.5087944516496918	492.0884678025874450	7540.4775689173984574
755154146.0000000000000000	3399429.3516773269511759	5724950.2925677374005318	-965709.5526537296827883	1434.0512753756295297	417.0888649603635372	7553.6660858827153788
755154156.0000000000000000	3413546.7830143179744482	5728745.9375402759760618	-890111.0829406135017052	1389.4038291908680094	342.0312975650324461	7565.8623344074458146
755154166.0000000000000000	3427216.8148470586165786	5731790.7584590651094913	-814395.6192571236751974	1344.5723608944622356	266.9257128263980690	7577.0646065284681754
755154176.0000000000000000	3440437.6365892575122416	5734084.3249235888943076	-738573.1093453861540183	1299.5628017598485258	191.7820666579642364	7587.2713291276086238
755154186.0000000000000000	3453207.4970951899886131	5735626.3061299612745643	-662653.5160032229032367	1254.3811084845369805	116.6103222311601542	7596.4810642319389444
755154196.0000000000000000	3465524.7049096557311714	5736416.4709362639114261	-586646.8157312937546521	1209.0332623323865846	41.4204485264768039	7604.6925092911333195
755154206.0000000000000000	3477387.6285093305632472	5736454.6879133824259043	-510562.9973775796825066	1163.5252682706134237	-33.7775811181512182	7611.9044974317575907
755154216.0000000000000000	3488794.6965354648418725	5735740.9253813112154603	-434412.0607794389361516	1117.8631541017234667	-108.9737904613813555	7618.1159976883591298
755154226.0000000000000000	3499744.3980178744532168	5734275.2514309091493487	-358204.0154034687438980	1072.0529695905668177	-184.1582018145760173	7623.3261152112490890
755154236.0000000000000000	3510235.2825901815667748	5732057.8339310828596354	-281948.8789834066410549	1026.1007855867139824	-259.3208374996499401	7627.5340914508587957
755154246.0000000000000000	3520265.9606962534599006	5729088.9405213883146644	-205656.6761563051550183	980.0126931423535552	-334.4517213083066167	7630.7393043185747956
755154256.0000000000000000	3529835.1037878012284636	5725368.9385900311172009	-129337.4370972166070715	933.7948026259191465	-409.5408799623152731	7632.9412683239570470
755154266.0000000000000000	3538941.4445130927488208	5720898.2952372618019581	-53001.1961526240047533	887.4532428316513233	-484.5783445744787059	7634.1396346882529542
755154276.0000000000000000	3547583.7768967421725392	5715677.5772241596132517	23342.0095271444297396	840.9941600853044292	-559.5541521099382862	7634.3341914341335723
755154286.0000000000000000	3555760.9565105396322906	5709707.4509068001061678	99682.1413562787638512	794.4237173462121291	-634.4583468474625079	7633.5248634515810409
755154296.0000000000000000	3563471.9006352820433676	5702988.6821558168157935	176009.1606823903275654	747.7480933059259769	-709.2809818403609370	7631.7117125398672215
755154306.0000000000000000	3570715.5884135747328401	5695522.1362613532692194	252313.0301557147467975	700.9734814836447185	-784.0121203766665303	7628.8949374255780640
755154316.0000000000000000	3577491.0609935731627047	5687308.7778234183788300	328583.7150983751052991	654.1060893186538578	-858.6418374382247976	7625.0748737566309501
755154326.0000000000000000	3583797.4216636340133846	5678349.6706276591867208	404811.1848734653322026	607.1521372599984261	-933.1602211583292501	7620.2519940722650063
755154336.0000000000000000	3589633.8359778509475291	5668645.9775065667927265	480985.4142537131556310	560.1178578536110990	-1007.5573742775396795	7614.4269077489707342
755154346.0000000000000000	3594999.5318724489770830	5658198.9601861312985420	557096.3847894817590714	513.0094948271240582	-1081.8234155973202633	7607.6003609223535022
755154356.0000000000000000	3599893.7997730160132051	5647009.9791179765015841	633134.0861758702667430	465.8333021725907201	-1155.9484814311315404	7599.7732363849154353
755154366.0000000000000000	3604315.9926925543695688	5635080.4932969966903329	709088.5176186710596085	418.5955432273475481	-1229.9227270526127995	7590.9465534597766236
755154376.0000000000000000	3608265.5263203298673034	5622412.0600645262748003	784949.6891989443683997	371.3024897532481532	-1303.7363281404873305	7581.1214678503365576
755154386.0000000000000000	3611741.8791015073657036	5609006.3348970804363489	860707.6232359694549814	323.9604210145010370	-1377.3794822198271959	7570.2992714659085323
755154396.0000000000000000	3614744.5923075596801937	5594865.0711807021871209	936352.3556483315769583	276.5756228543460225	-1450.8424100993090633	7558.4813922233643098
755154406.0000000000000000	3617273.2700974354520440	5579990.1199709568172693	1011873.9373129063751549	229.1543867708045923	-1524.1153573040985520	7545.6693938248299673
755154416.0000000000000000	3619327.5795694841071963	5564383.4297386221587658	1087262.4354215010534972	181.7030089917407736	-1597.1885955039970213	7531.8649755114884101
755154426.0000000000000000	3620907.2508041276596487	5548047.0461011249572039	1162507.9348349147476256	134.2277895494695770	-1670.0524239364876848	7517.0699717935667650
755154436.0000000000000000	3622012.0768972765654325	5530983.1115397680550814	1237600.5394341801293194	86.7350313551511931	-1742.6971708243181638	7501.2863521565668634
755154446.0000000000000000	3622641.9139844900928438	5513193.8651028163731098	1312530.3734687482938170	39.2310392732099302	-1815.1131947872599994	7484.5162207438479527
755154456.0000000000000000	3622796.6812558826059103	5494681.6420944929122925	1387287.5829013821203262	-8.2778808039832228	-1887.2908862476833747	7466.7618160156407612
755154466.0000000000000000	3622476.3609617785550654	5475448.8737499518319964	1461862.3367495227139443	-55.7854228809253527	-1959.2206688295930235	7448.0255103846193379
755154476.0000000000000000	3621680.9984091222286224	5455498.0868962947279215	1536244.8284228940028697	-103.2852817830538896	-2030.8930007507674418	7428.3098098281370767
755154486.0000000000000000	3620410.7019486515782773	5434831.9035997046157718	1610425.2770571140572429	-150.7711540798375154	-2102.2983762076537460	7407.6173534772669882
755154496.0000000000000000	3618665.6429528491571546	5413453.0407987628132105	1684393.9288430816959590	-198.2367390066467863	-2173.4273267526641575	7385.9509131827862802
755154506.0000000000000000	3616446.0557846776209772	5391364.3099240381270647	1758141.0583519074134529	-245.6757393851663096	-2244.2704226635328268	7363.3133930582507674
755154516.0000000000000000	3613752.2377571226097643	5368568.6165040219202638	1831656.9698551620822400	-293.0818625421110823	-2314.8182743043894334	7339.7078290003355505
755154526.0000000000000000	3610584.5490835569798946	5345068.9597574919462204	1904931.9986402157228440	-340.4488212260100113	-2385.0615334782105492	7315.1373881866029478
755154536.0000000000000000	3606943.4128189468756318	5320868.4321724008768797	1977956.5123204418923706	-387.7703345218217237	-2454.9908947703183912	7289.6053685508904891
755154546.0000000000000000	3602829.3147919252514839	5295970.2190713733434677	2050720.9121400644071400	-435.0401287631489708	-2524.5970968825949967	7263.1151982365126969
755154556.0000000000000000	3598242.8035277542658150	5270377.5981639083474874	2123215.6342734270729125	-482.2519384418186519	-2593.8709239580898611	7235.6704350274767421
755154566.0000000000000000	3593184.4901622077450156	5244093.9390853876248002	2195431.1511184652335942	-529.3995071145973270	-2662.8032068957008960	7207.2747657579384395
755154576.0000000000000000	3587655.0483464007265866	5217122.7029229840263724	2267357.9725841656327248	-576.4765883068146195	-2731.3848246546199334	7177.9320057001168607
755154586.0000000000000000	3581655.2141425991430879	5189467.4417285816743970	2338986.6473717968910933	-623.4769464126667344	-2799.6067055482299111	7147.6460979309031245
755154596.0000000000000000	3575185.7859110450372100	5161131.7980188103392720	2410307.7642497015185654	-670.3943575919784053	-2867.4598285271576970	7116.4211126774162040
755154606.0000000000000000	3568247.6241878308355808	5132119.5042623011395335	2481311.9533214401453733	-717.2226106632010669	-2934.9352244511878780	7084.2612466417567703
755154616.0000000000000000	3560841.6515538664534688	5102434.3823542855679989	2551989.8872870779596269	-763.9555079924302845	-3002.0239773497501119	7051.1708223052237372
755154626.0000000000000000	3552968.8524949727579951	5072080.3430786440148950	2622332.2826974140480161	-810.5868663782273416	-3068.7172256706985536	7017.1542872122681729
755154636.0000000000000000	3544630.2732531535439193	5041061.3855575276538730	2692329.9012009496800601	-857.1105179320338721	-3135.0061635171159651	6982.2162132344728889
755154646.0000000000000000	3535827.0216690818779171	5009381.5966886747628450	2761973.5507833966985345	-903.5203109539716024	-3200.8820418718732981	6946.3612958148441976
755154656.0000000000000000	3526560.2670158552937210	4977045.1505705378949642	2831254.0869995327666402	-949.8101108038241591	-3266.3361698096896362	6909.5943531927150616
755154666.0000000000000000	3516831.2398240650072694	4944056.3079153625294566	2900162.4141972088254988	-995.9738007670006255	-3331.3599156964487520	6871.9203256095743200
755154676.0000000000000000	3506641.2316982308402658	4910419.4154503308236599	2968689.4867333224974573	-1042.0052829152853064	-3395.9447083755271706	6833.3442744961330391
755154686.0000000000000000	3495991.5951246572658420	4876138.9053069092333317	3036826.3101815674453974	-1087.8984789621827076	-3460.0820383409063652	6793.8713816409554056
755154696.0000000000000000	3484883.7432707617990673	4841219.2943985341116786	3104563.9425317812711000	-1133.6473311126719636	-3523.7634588968494427	6753.5069483409779423
755154706.0000000000000000	3473319.1497759358026087	4805665.1837867675349116	3171893.4953807056881487	-1179.2458029071885903	-3586.9805873039263133	6712.2563945342653824
755154716.0000000000000000	3461299.3485339945182204	4769481.2580360602587461	3238806.1351139899343252	-1224.6878800596566634	-3649.7251059111895302	6670.1252579153342595
755154726.0000000000000000	3448825.9334672773256898	4732672.2845572661608458	3305293.0840792604722083	-1269.9675712894006665	-3711.9887632743043469	6627.1191930334016433
755154736.0000000000000000	3435900.5582924615591764	4695243.1129400422796607	3371345.6217500893399119	-1315.0789091467713661	-3773.7633752594520047	6583.2439703739119068
755154746.0000000000000000	3422524.9362781485542655	4657198.6742742871865630	3436955.0858806958422065	-1360.0159508323242790	-3835.0408261328334447	6538.5054754236998633
755154756.0000000000000000	3408700.8399942959658802	4618543.9804607518017292	3502112.8736512190662324	-1404.7727790093956628	-3895.8130696356106455	6492.9097077201568027
755154766.0000000000000000	3394430.1010535527020693	4579284.1235109772533178	3566810.4428034042939544	-1449.3435026099293736	-3956.0721300441332460	6446.4627798847632221
755154776.0000000000000000	3379714.6098445737734437	4539424.2748367022722960	3631039.3127665482461452	-1493.7222576334074802	-4015.8101032153076630	6399.1709166413638741
755154786.0000000000000000	3364556.3152573793195188	4498969.6845288947224617	3694791.0657735504209995	-1537.9032079387516205	-4075.0191576169786458	6351.0404538195616624
755154796.0000000000000000	3348957.2244008295238018	4457925.6806265525519848	3758057.3479669289663434	-1581.8805460290614064	-4133.6915353432023039	6302.0778373436014590
